id,session_id,country_name,is_mobile,ui_element,created_at,measurement_category,timestamp,country_residency,ip_country,important_score,broker_timestamp,country_match,timestamp_within_tolerance
5732976,75224104,spain,1,dynamic score top broker list row,2024-05-30 18:44:10,01bestca/02notrel/03online,,,,,,True,False
5732981,80012067,bangladesh,1,mobile-chapter-2-top5-box,2024-05-30 18:45:14,01safety/02isscam/03notrel,,,,,,True,False
5732986,80011225,france,0,dynamic score top broker list row,2024-05-30 18:46:09,01counpg/02notrel/03notrel,,,,,,True,False
5732993,80012786,united states,1,dynamic score top broker list row,2024-05-30 18:47:20,01bestca/02notrel/03notrel,,,,,,True,False
5732994,80012831,united states,0,mobile-chapter-2-top5-box,2024-05-30 18:47:23,01safety/02isscam/03notrel,,,,,,True,False
5732997,79372260,egypt,1,broker-chapter-2/summary,2024-05-30 18:47:38,01bestca/02notrel/03notrel,,,,,,True,False
5733002,79994493,canada,0,fmb broker list item link,2024-05-30 18:48:32,01fmybro/02notrel/03notrel,,,,,,True,False
5733006,80013269,united kingdom,1,dynamic score top broker list row,2024-05-30 18:49:14,01bestca/02notrel/03online,,,,,,True,False
5733010,80013223,belgium,1,fmb broker list item link,2024-05-30 18:49:34,01fmybro/02notrel/03notrel,,,,,,True,False
5733021,80012957,lebanon,0,popularity-box-whole-row-link,2024-05-30 18:51:41,01bestca/02notrel/03online,,,,,,True,False
5733026,80014092,united kingdom,1,broker-name-link,2024-05-30 18:52:44,01bestca/02notrel/03notrel,,,,,,True,False
5733032,78998869,india,1,dynamic score top broker list row,2024-05-30 18:53:16,01counpg/02notrel/03notrel,,,,,,True,False
5733033,80014217,egypt,1,broker-name-link,2024-05-30 18:53:22,01cateme/02notrel/03notrel,,,,,,True,False
5733036,78998869,india,1,dynamic score top broker list row,2024-05-30 18:53:35,01counpg/02notrel/03notrel,,,,,,True,False
5733037,80014083,israel,0,broker-name-link,2024-05-30 18:53:44,01bestca/02notrel/03online,,,,,,True,False
5733040,80014365,kenya,0,dynamic score top broker list row,2024-05-30 18:54:09,01bestca/02notrel/03notrel,,,,,,True,False
5733041,80014545,united states,0,mobile-chapter-2-top5-box,2024-05-30 18:54:11,01safety/02isscam/03notrel,,,,,,True,False
5733046,80014321,united states,1,dynamic score top broker list row,2024-05-30 18:54:28,01bestca/02notrel/03notrel,,,,,,True,False
5733047,80014603,germany,0,dynamic score top broker list row,2024-05-30 18:54:34,01bestca/02notrel/03notrel,,,,,,True,False
5733050,80014217,egypt,1,broker-name-link,2024-05-30 18:54:59,01cateme/02notrel/03notrel,,,,,,True,False
5733052,80014927,algeria,1,cb broker cards broker link,2024-05-30 18:56:04,01compar/02notrel/03notrel,,,,,,True,False
5733053,80014957,el salvador,1,dynamic score top broker list row,2024-05-30 18:56:19,01counpg/02notrel/03notrel,,,,,,True,False
5733062,80014814,brazil,0,geo-alternatives-button,2024-05-30 18:57:32,01cateme/02notrel/03notrel,,,,,,True,False
5733072,78998869,india,1,dynamic score top broker list row,2024-05-30 18:58:32,01counpg/02notrel/03notrel,,,,,,True,False
5733077,80013189,united states,0,bottom-ribbon,2024-05-30 18:59:26,01compar/02brvsbr/03notrel,,,,,,True,False
5733078,80015335,hong kong,1,broker-name-link,2024-05-30 18:59:30,01review/02notrel/03notrel,,,,,,True,False
5733081,80015788,india,1,dynamic score top broker list row,2024-05-30 19:00:15,01counpg/02notrel/03notrel,,,,,,True,False
5733087,80015706,united states,0,popularity-box-whole-row-link,2024-05-30 19:00:47,01bestca/02notrel/03notrel,,,,,,True,False
5733091,79668776,united kingdom,0,fmb broker list item link,2024-05-30 19:01:54,01fmybro/02notrel/03notrel,,,,,,True,False
5733093,80016109,belgium,1,mobile-chapter-2-top5-box,2024-05-30 19:02:17,01safety/02isscam/03notrel,,,,,,True,False
5733096,77800157,united states,1,mobile-chapter-2-top5-box,2024-05-30 19:03:05,01review/02notrel/03review,,,,,,True,False
5733097,80015019,united kingdom,1,dynamic score top broker list row,2024-05-30 19:03:10,01bestca/02notrel/03discou,,,,,,True,False
5733099,80015873,pakistan,1,dynamic score top broker list row,2024-05-30 19:03:20,01counpg/02notrel/03notrel,,,,,,True,False
5733101,80016529,france,1,geo-alternatives-button,2024-05-30 19:03:36,01cateme/02notrel/03notrel,,,,,,True,False
5733110,80016745,united kingdom,1,broker-name-link,2024-05-30 19:04:19,01cateme/02notrel/03notrel,,,,,,True,False
5733118,79742375,united states,1,dynamic score top broker list row,2024-05-30 19:05:04,01bestca/02notrel/03notrel,,,,,,True,False
5733125,80017104,canada,0,dynamic score top broker list row,2024-05-30 19:06:24,01bestca/02notrel/03online,,,,,,True,False
5733133,80017909,united arab emirates,0,broker-name-link,2024-05-30 19:09:06,01counpg/02notrel/03notrel,,,,,,True,False
5733139,80018626,united states,0,dynamic score top broker list row,2024-05-30 19:11:30,01bestca/02notrel/03notrel,,,,,,True,False
5733140,80018615,germany,0,dynamic score top broker list row,2024-05-30 19:12:02,01bestca/02notrel/03online,,,,,,True,False
5733146,80018593,united kingdom,1,mobile-chapter-2-top5-box,2024-05-30 19:12:38,01cateme/02notrel/03notrel,,,,,,True,False
5733150,80018978,united states,0,interactive-param-table-name-link,2024-05-30 19:13:16,01bestca/02notrel/03notrel,,,,,,True,False
5733151,80019030,philippines,0,broker-name-link,2024-05-30 19:13:21,01bestca/02notrel/03online,,,,,,True,False
5733152,80019003,canada,0,dynamic score top broker list row,2024-05-30 19:13:22,01bestca/02notrel/03online,,,,,,True,False
5733159,80018615,germany,0,top2-top-5-box-visit-broker-link-desktop,2024-05-30 19:13:57,01compar/02brvsbr/03notrel,,,,,,True,False
5733161,80019353,germany,1,mobile-chapter-2-top5-box,2024-05-30 19:15:20,01review/02notrel/03notrel,,,,,,True,False
5733165,80019181,united states,1,bottom-ribbon,2024-05-30 19:16:07,01review/02notrel/03openac,,,,,,True,False
5733170,80020089,belgium,1,dynamic score top broker list row,2024-05-30 19:17:23,01bestca/02notrel/03online,,,,,,True,False
5733176,80019925,canada,1,fmb broker list item link,2024-05-30 19:18:31,01fmybro/02notrel/03notrel,,,,,,True,False
5733181,74297938,united kingdom,1,TableNameLinkClick,2024-05-30 19:19:23,01review/02notrel/03feeees,,,,,,True,False
5733183,80020032,dominican republic,1,dynamic score top broker list row,2024-05-30 19:19:37,01bestca/02notrel/03notrel,,,,,,True,False
5733184,80020032,dominican republic,1,dynamic score top broker list row,2024-05-30 19:19:39,01bestca/02notrel/03notrel,,,,,,True,False
5733186,80020895,germany,1,dynamic score top broker list row,2024-05-30 19:20:15,01bestca/02notrel/03online,,,,,,True,False
5733194,80020734,malaysia,1,mobile-chapter-2-top5-box,2024-05-30 19:20:47,01cateme/02notrel/03notrel,,,,,,True,False
5733200,80020943,spain,1,fmb broker list item link,2024-05-30 19:21:35,01fmybro/02notrel/03notrel,,,,,,True,False
5733206,76245614,sweden,1,dynamic score top broker list row,2024-05-30 19:22:19,01bestca/02notrel/03notrel,,,,,,True,False
5733207,80021492,moldova,1,dynamic score top broker list row,2024-05-30 19:22:35,01bestca/02notrel/03online,,,,,,True,False
5733209,80020725,france,0,popularity-box-whole-row-link,2024-05-30 19:22:51,01bestca/02notrel/03online,,,,,,True,False
5733210,80021090,serbia,0,cb broker cards visit broker button,2024-05-30 19:22:59,01compar/02notrel/03notrel,,,,,,True,False
5733216,79157515,gabon,1,dynamic score top broker list row,2024-05-30 19:23:19,01counpg/02notrel/03notrel,,,,,,True,False
5733218,80021756,australia,0,broker-name-link,2024-05-30 19:24:01,01bestca/02notrel/03online,,,,,,True,False
5733219,80021795,netherlands,1,dynamic score top broker list row,2024-05-30 19:24:06,01bestca/02notrel/03online,,,,,,True,False
5733221,80021646,romania,1,mobile-chapter-2-top5-box,2024-05-30 19:24:10,01safety/02isscam/03notrel,,,,,,True,False
5733222,80021253,turkey,1,mobile-chapter-2-top5-box,2024-05-30 19:24:27,01safety/02isscam/03notrel,,,,,,True,False
5733225,79157515,gabon,1,dynamic score top broker list row,2024-05-30 19:25:05,01counpg/02notrel/03notrel,,,,,,True,False
5733229,80022190,united states,0,dynamic score top broker list row,2024-05-30 19:25:56,01bestca/02notrel/03online,,,,,,True,False
5733231,80018170,netherlands,0,dynamic score top broker list row,2024-05-30 19:26:04,01bestca/02notrel/03notrel,,,,,,True,False
5733232,80022311,turkey,1,dynamic score top broker list row,2024-05-30 19:26:26,01bestca/02notrel/03online,,,,,,True,False
5733235,80022350,chile,0,dynamic score top broker list row,2024-05-30 19:26:39,01bestca/02notrel/03notrel,,,,,,True,False
5733245,80019030,philippines,0,desktop-top5-box,2024-05-30 19:29:35,01bestca/02notrel/03online,,,,,,True,False
5733248,80022427,el salvador,1,broker-name-link,2024-05-30 19:29:49,01counpg/02notrel/03notrel,,,,,,True,False
5733250,80021637,dominican republic,0,dynamic score top broker list row,2024-05-30 19:30:24,01bestca/02notrel/03notrel,,,,,,True,False
5733260,80023122,denmark,0,desktop-top5-box,2024-05-30 19:32:06,01bestca/02notrel/03online,,,,,,True,False
5733263,80023443,spain,1,dynamic score top broker list row,2024-05-30 19:32:18,01bestca/02notrel/03online,,,,,,True,False
5733271,80022350,chile,0,interactive-param-table-name-link,2024-05-30 19:34:20,01bestca/02notrel/03notrel,,,,,,True,False
5733276,80024138,united kingdom,0,dynamic score top broker list row,2024-05-30 19:35:21,01bestca/02notrel/03notrel,,,,,,True,False
5733279,80024240,poland,1,dynamic score top broker list row,2024-05-30 19:35:47,01bestca/02notrel/03online,,,,,,True,False
5733281,80024287,algeria,1,cb broker cards visit broker button,2024-05-30 19:36:00,01compar/02notrel/03notrel,,,,,,True,False
5733284,80023032,mexico,0,fmb broker list item link,2024-05-30 19:37:02,01fmybro/02notrel/03notrel,,,,,,True,False
5733304,80025373,costa rica,1,fmb broker list item link,2024-05-30 19:41:09,01fmybro/02notrel/03notrel,,,,,,True,False
5733307,79982205,poland,1,dynamic score top broker list row,2024-05-30 19:41:16,01bestca/02notrel/03online,,,,,,True,False
5733315,80026017,united states,0,brokername-link,2024-05-30 19:42:40,01review/02notrel/03notrel,,,,,,True,False
5733320,80025630,germany,1,mobile-chapter-2-top5-box,2024-05-30 19:43:39,01safety/02isscam/03notrel,,,,,,True,False
5733321,80026064,united states,0,popularity-box-whole-row-link,2024-05-30 19:43:45,01bestca/02notrel/03notrel,,,,,,True,False
5733326,80026574,spain,1,dynamic score top broker list row,2024-05-30 19:44:55,01counpg/02notrel/03notrel,,,,,,True,False
5733329,80024287,algeria,1,cb broker cards broker link,2024-05-30 19:46:44,01compar/02notrel/03notrel,,,,,,True,False
5733330,80024287,algeria,1,cb broker cards visit broker button,2024-05-30 19:46:48,01compar/02notrel/03notrel,,,,,,True,False
5733332,80024287,algeria,1,cb broker cards broker link,2024-05-30 19:47:13,01compar/02notrel/03notrel,,,,,,True,False
5733355,80023724,netherlands,0,desktop-top5-box,2024-05-30 19:49:42,01review/02notrel/03review,,,,,,True,False
5733363,80027566,italy,1,mobile-chapter-2-top5-box,2024-05-30 19:50:44,01safety/02isscam/03notrel,,,,,,True,False
5733365,80021575,cambodia,1,mobile-chapter-2-top5-box,2024-05-30 19:50:47,01cateme/02notrel/03notrel,,,,,,True,False
5733367,80027806,poland,1,mobile-chapter-2-top5-box,2024-05-30 19:51:07,01review/02notrel/03review,,,,,,True,False
5733371,80024886,ireland,0,popularity-box-whole-row-link,2024-05-30 19:51:31,01bestca/02notrel/03notrel,,,,,,True,False
5733372,80028279,israel,1,dynamic score top broker list row,2024-05-30 19:51:57,01bestca/02notrel/03online,,,,,,True,False
5733376,80024287,algeria,1,cb broker cards broker link,2024-05-30 19:52:24,01compar/02notrel/03notrel,,,,,,True,False
5733379,80028497,italy,1,dynamic score top broker list row,2024-05-30 19:52:36,01bestca/02notrel/03notrel,,,,,,True,False
5733387,68035256,czechia,0,broker param bar chart visit broker name link,2024-05-30 19:53:34,01review/02notrel/03review,,,,,,True,False
5733398,79996763,germany,0,broker-chapter-1/summary,2024-05-30 19:55:29,01bestca/02notrel/03online,,,,,,True,False
5733404,80029182,serbia,1,mobile-chapter-2-top5-box,2024-05-30 19:56:11,01cateme/02notrel/03notrel,,,,,,True,False
5733405,80029410,germany,1,dynamic score top broker list row,2024-05-30 19:56:21,01bestca/02notrel/03online,,,,,,True,False
5733406,80025380,united states,0,desktop-top5-box,2024-05-30 19:56:28,01educat/02notrel/03notrel,,,,,,True,False
5733407,80029406,united states,1,dynamic score top broker list row,2024-05-30 19:56:29,01bestca/02notrel/03notrel,,,,,,True,False
5733409,80029516,morocco,1,dynamic score top broker list row,2024-05-30 19:56:49,01bestca/02notrel/03online,,,,,,True,False
5733502,80029630,united kingdom,1,fmb broker list item link,2024-05-30 19:57:16,01fmybro/02notrel/03notrel,,,,,,True,False
5733535,80029719,israel,1,dynamic score top broker list row,2024-05-30 19:57:29,01counpg/02notrel/03notrel,,,,,,True,False
5733555,80030214,united states,1,dynamic score top broker list row,2024-05-30 19:59:09,01bestca/02notrel/03notrel,,,,,,True,False
5733564,80030918,kenya,1,mobile-chapter-2-top5-box,2024-05-30 20:01:17,01counpg/02notrel/03notrel,,,,,,True,False
5733569,80030973,ukraine,1,mobile-chapter-2-top5-box,2024-05-30 20:01:57,01safety/02isscam/03notrel,,,,,,True,False
5733576,80029410,germany,1,mobile-chapter-2-top5-box,2024-05-30 20:03:22,01counpg/02notrel/03notrel,,,,,,True,False
5733578,80029367,united kingdom,0,dynamic score top broker list row,2024-05-30 20:03:54,01bestca/02notrel/03notrel,,,,,,True,False
5733587,79352670,netherlands,0,desktop-top5-box,2024-05-30 20:05:49,01review/02notrel/03review,,,,,,True,False
5733588,80029410,germany,1,fmb broker list item link,2024-05-30 20:06:05,01fmybro/02notrel/03notrel,,,,,,True,False
5733590,80031270,portugal,0,desktop-top5-box,2024-05-30 20:06:31,01cateme/02notrel/03notrel,,,,,,True,False
5733593,80032259,germany,1,broker-name-link,2024-05-30 20:06:39,01cateme/02notrel/03notrel,,,,,,True,False
5733597,79915878,taiwan,1,dynamic score top broker list row,2024-05-30 20:08:15,01counpg/02notrel/03notrel,,,,,,True,False
5733601,80032833,poland,1,top2-top-5-box-visit-broker-link-mobile,2024-05-30 20:09:28,01compar/02brvsbr/03notrel,,,,,,True,False
5733602,78946394,poland,0,desktop-top5-box,2024-05-30 20:09:32,01cateme/02notrel/03notrel,,,,,,True,False
5733608,80033028,austria,1,mobile-chapter-2-top5-box,2024-05-30 20:10:05,01review/02notrel/03notrel,,,,,,True,False
5733609,80032901,ireland,1,mobile-chapter-2-top5-box,2024-05-30 20:10:20,01review/02notrel/03review,,,,,,True,False
5733615,80021575,cambodia,1,dynamic score top broker list row,2024-05-30 20:11:36,01bestca/02notrel/03online,,,,,,True,False
5733619,80020428,canada,1,mobile-chapter-2-top5-box,2024-05-30 20:13:06,01safety/02isscam/03notrel,,,,,,True,False
5733621,80033442,united kingdom,1,mobile-chapter-2-top5-box,2024-05-30 20:13:12,01safety/02isscam/03notrel,,,,,,True,False
5733627,80033908,turkey,1,mobile-chapter-2-top5-box,2024-05-30 20:14:17,01safety/02isscam/03notrel,,,,,,True,False
5733628,80027462,united states,1,popularity-box-whole-row-link,2024-05-30 20:14:31,01bestca/02notrel/03notrel,,,,,,True,False
5733631,80033820,philippines,1,fmb broker list item link,2024-05-30 20:15:28,01fmybro/02notrel/03notrel,,,,,,True,False
5733633,80034372,france,1,fmb broker list item link,2024-05-30 20:16:15,01fmybro/02notrel/03notrel,,,,,,True,False
5733637,79346070,romania,0,fmb broker list item link,2024-05-30 20:17:14,01fmybro/02notrel/03notrel,,,,,,True,False
5733645,80035282,poland,1,dynamic score top broker list row,2024-05-30 20:18:50,01counpg/02notrel/03notrel,,,,,,True,False
5733648,80034886,united states,1,broker-name-link,2024-05-30 20:19:08,01bestca/02notrel/03online,,,,,,True,False
5733656,80035663,portugal,1,dynamic score top broker list row,2024-05-30 20:20:26,01cateme/02notrel/03notrel,,,,,,True,False
5733662,80021575,cambodia,1,front-page-visit-broker-button,2024-05-30 20:20:54,01homepa/02notrel/03notrel,,,,,,True,False
5733677,80032288,czechia,1,dynamic score top broker list row,2024-05-30 20:22:09,01bestca/02notrel/03online,,,,,,True,False
5733695,80036796,brazil,1,mobile-chapter-2-top5-box,2024-05-30 20:24:50,01safety/02issafe/03notrel,,,,,,True,False
5733696,80036612,united states,0,interactive-param-table-name-link,2024-05-30 20:24:58,01bestca/02notrel/03online,,,,,,True,False
5733708,80036282,colombia,0,compare broker bottom ribbon vbb,2024-05-30 20:27:01,01compar/02notrel/03notrel,,,,,,True,False
5733712,75366127,slovakia,1,fmb broker list item link,2024-05-30 20:27:29,01fmybro/02notrel/03notrel,,,,,,True,False
5733716,80034415,mexico,1,mobile-chapter-2-top5-box,2024-05-30 20:28:03,01review/02notrel/03deposi,,,,,,True,False
5733718,80037679,puerto rico,1,dynamic score top broker list row,2024-05-30 20:28:11,01bestca/02notrel/03online,,,,,,True,False
5733725,80037551,united kingdom,1,mobile-chapter-2-top5-box,2024-05-30 20:29:06,01review/02notrel/03review,,,,,,True,False
5733727,80037884,bulgaria,1,dynamic score top broker list row,2024-05-30 20:29:20,01bestca/02notrel/03notrel,,,,,,True,False
5733729,80037884,bulgaria,1,dynamic score top broker list row,2024-05-30 20:29:26,01bestca/02notrel/03notrel,,,,,,True,False
5733734,80037976,india,0,dynamic score top broker list row,2024-05-30 20:29:54,01bestca/02notrel/03notrel,,,,,,True,False
5733738,80036071,belgium,1,fmb broker list item link,2024-05-30 20:30:47,01fmybro/02notrel/03notrel,,,,,,True,False
5733739,79732997,mexico,0,mobile-chapter-2-top5-box,2024-05-30 20:30:53,01review/02notrel/03notrel,,,,,,True,False
5733743,80038546,belgium,1,dynamic score top broker list row,2024-05-30 20:31:29,01bestca/02notrel/03online,,,,,,True,False
5733749,80038824,germany,0,desktop-top5-box,2024-05-30 20:32:34,01cateme/02notrel/03notrel,,,,,,True,False
5733756,80038751,united arab emirates,1,mobile-chapter-2-top5-box,2024-05-30 20:34:01,01review/02notrel/03review,,,,,,True,False
5733757,80038824,germany,0,desktop-top5-box,2024-05-30 20:34:08,01cateme/02notrel/03notrel,,,,,,True,False
5733758,80039275,spain,1,dynamic score top broker list row,2024-05-30 20:34:35,01cateme/02notrel/03notrel,,,,,,True,False
5733761,80039019,oman,0,dynamic score top broker list row,2024-05-30 20:35:26,01bestca/02notrel/03online,,,,,,True,False
5733777,79255884,greece,0,desktop-top5-box,2024-05-30 20:38:38,01review/02notrel/03review,,,,,,True,False
